"Phylum" "Class" "Order" "Family" "Genus" "Species" "Common Name" "AdultMass" "MaxLife" "LMaxLife" "LAdultMass"
"3052" "Chordata" "Teleostei" "Scorpaeniformes" "Triglidae" "Chelidonichthys" "lucernus" "Tub gurnard" 3300 15 2.70805020110221 8.10167774745457
"3053" "Chordata" "Teleostei" "Scorpaeniformes" "Triglidae" "Chelidonichthys" "queketti" "Lesser gurnard" NA 7 1.94591014905531 NA
"3054" "Chordata" "Teleostei" "Perciformes" "Chaetodontidae" "Chelmon" "rostratus" "Longnosed butterflyfish" NA 10 2.30258509299405 NA
"3055" "Chordata" "Teleostei" "Mugiliformes" "Mugilidae" "Chelon" "labrosus" "Thicklipped mullet" 2475 25 3.2188758248682 7.81399567500279
"3056" "Chordata" "Teleostei" "Perciformes" "Scaridae" "Chlorurus" "gibbus" "Heavybeak parrotfish" 2200 14 2.63905732961526 7.69621263934641
"3057" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Chondrostoma" "nasus" "Sneep" 825 15 2.70805020110221 6.71538338633468
"3058" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Chrosomus" "cumberlandensis" "Blackside dace" NA 4 1.38629436111989 NA
"3059" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Chrosomus" "eos" "Northern redbelly dace" NA 3 1.09861228866811 NA
"3060" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Chrosomus" "erythrogaster" "Southern redbelly dace" NA 3 1.09861228866811 NA
"3061" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Chrosomus" "neogaeus" "Finescale dace" NA 6 1.79175946922805 NA
"3062" "Chordata" "Teleostei" "Perciformes" "Sparidae" "Chrysophrys" "auratus" "Squirefish" 11000 35 3.55534806148941 9.30565055178051
"3063" "Chordata" "Teleostei" "Perciformes" "Cichlidae" "Cichlasoma" "bimaculatum" "Black acara" NA 20 2.99573227355399 NA
"3064" "Chordata" "Teleostei" "Perciformes" "Cichlidae" "Cichlasoma" "facetum" "Chanchito" NA 10 2.30258509299405 NA
"3065" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Ciliata" "mustela" "Fivebeard rockling" NA 3 1.09861228866811 NA
"3066" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Clevelandia" "ios" "Arrow goby" NA 3 1.09861228866811 NA
"3067" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Clinostomus" "elongatus" "Redside dace" NA 4 1.38629436111989 NA
"3068" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Clupea" "harengus" "Atlantic herring" 1050 22 3.09104245335832 6.95654544315157
"3069" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Clupea" "pallasii" "Pacific herring" 750 19 2.94443897916644 6.62007320653036
"3070" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Clupeonella" "cultriventris" "Black sea sprat" NA 5 1.6094379124341 NA
"3071" "Chordata" "Teleostei" "Siluriformes" "Plotosidae" "Cnidoglanis" "macrocephalus" "Cobbler" 1375 13 2.56494935746154 7.22620901010067
"3072" "Chordata" "Teleostei" "Beloniformes" "Scomberesocidae" "Cololabis" "saira" "Pacific saury" NA 2 0.693147180559945 NA
"3073" "Chordata" "Teleostei" "Tetraodontiformes" "Tetraodontidae" "Contusus" "richei" "Prickly toadfish" NA 7 1.94591014905531 NA
"3074" "Chordata" "Teleostei" "Perciformes" "Priacanthidae" "Cookeolus" "japonicus" "Bulleye" 1144 9 2.19722457733622 7.04228617193974
"3075" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "albula" "Vendace" 550 10 2.30258509299405 6.30991827822652
"3076" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "artedi" "Cisco" 1842 11 2.39789527279837 7.51860721681525
"3077" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "clupeaformis" "Lake whitefish" 10450 50 3.91202300542815 9.25435725739296
"3078" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "hoyi" "Bloater" NA 10 2.30258509299405 NA
"3079" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "kiyi" "Kiyi" NA 10 2.30258509299405 NA
"3080" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "muksun" "Muksun" 7590 23 3.13549421592915 8.93458687038968
"3081" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "nasus" "Broad whitefish" 8800 15 2.70805020110221 9.0825070004663
"3082" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "nigripinnis" "Blackfin cisco" NA 14 2.63905732961526 NA
"3083" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "pidschian" "Humpback whitefish" 1900 14 2.63905732961526 7.54960916515453
"3084" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "pollan" "Irish pollan" 247.5 10 2.30258509299405 5.51141058200874
"3085" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "reighardi" "Shortnose cisco" 296.45 8 2.07944154167984 5.69187857015338
"3086" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "sardinella" "Least cisco" 305.25 26 3.25809653802148 5.72113111299081
"3087" "Chordata" "Teleostei" "Salmoniformes" "Salmonidae" "Coregonus" "zenithicus" "Longjaw cisco" NA 11 2.39789527279837 NA
"3088" "Chordata" "Teleostei" "Siluriformes" "Callichthyidae" "Corydoras" "punctatus" "South American catfish" NA 8.8 2.17475172148416 NA
"3089" "Chordata" "Teleostei" "Perciformes" "Coryphaenidae" "Coryphaena" "equiselis" "Pompano dolphin" NA 4 1.38629436111989 NA
"3090" "Chordata" "Teleostei" "Perciformes" "Coryphaenidae" "Coryphaena" "hippurus" "Common dolphinfish" 22000 4 1.38629436111989 9.99879773234045
"3091" "Chordata" "Teleostei" "Gadiformes" "Macrouridae" "Coryphaenoides" "acrolepis" "Roughscale rattail" NA 73 4.29045944114839 NA
"3092" "Chordata" "Teleostei" "Gadiformes" "Macrouridae" "Coryphaenoides" "rupestris" "Rock grenadier" 929.5 54 3.98898404656427 6.8346468071615
"3093" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "aleuticus" "Coastrange sculpin" NA 8 2.07944154167984 NA
"3094" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "asper" "Prickly sculpin" NA 7 1.94591014905531 NA
"3095" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "bairdii" "Mottled sculpin" NA 6 1.79175946922805 NA
"3096" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "carolinae" "Banded sculpin" NA 4 1.38629436111989 NA
"3097" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "cognatus" "Slimy sculpin" NA 7 1.94591014905531 NA
"3098" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "confusus" "Shorthead sculpin" NA 6 1.79175946922805 NA
"3099" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "gobio" "Bullhead" NA 5 1.6094379124341 NA
"3100" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "paulus" "Pygmy sculpin" NA 2 0.693147180559945 NA
"3101" "Chordata" "Teleostei" "Scorpaeniformes" "Cottidae" "Cottus" "poecilopus" "Alpine bullhead" NA 8 2.07944154167984 NA
"3102" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Couesius" "plumbeus" "Lake chub" NA 5 1.6094379124341 NA
"3103" "Chordata" "Teleostei" "Perciformes" "Percidae" "Crystallaria" "asprella" "Crystal darter" NA 3 1.09861228866811 NA
"3104" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Crystallogobius" "linearis" "Crystal goby" NA 1 0 NA
"3105" "Chordata" "Teleostei" "Perciformes" "Labridae" "Ctenolabrus" "rupestris" "Goldsinny wrasse" NA 8 2.07944154167984 NA
"3106" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Ctenopharyngodon" "idella" "Silver orfe" 24750 21 3.04452243772342 10.1165807679968
"3107" "Chordata" "Teleostei" "Perciformes" "Anabantidae" "Ctenopoma" "kingsleyae" "Miss Kingsley's climbing perch" 68.75 8.7 2.16332302566054 4.23047673654668
"3108" "Chordata" "Teleostei" "Gasterosteiformes" "Gasterosteidae" "Culaea" "inconstans" "Brook stickleback" NA 2 0.693147180559945 NA
"3109" "Chordata" "Teleostei" "Cypriniformes" "Catostomidae" "Cycleptus" "elongatus" "Blue sucker" 8560 13 2.56494935746154 9.05485546913579
"3110" "Chordata" "Teleostei" "Cypriniformes" "Catostomidae" "Cycleptus" "meridionalis" "Southeastern blue sucker" NA 33 3.49650756146648 NA
"3111" "Chordata" "Teleostei" "Stomiiformes" "Gonostomatidae" "Cyclothone" "braueri" "Brauer's bristlemouth" NA 1 0 NA
"3112" "Chordata" "Teleostei" "Perciformes" "Embiotocidae" "Cymatogaster" "aggregata" "Shiner perch" NA 8 2.07944154167984 NA
"3113" "Chordata" "Teleostei" "Perciformes" "Sciaenidae" "Cynoscion" "nebulosus" "Spotted seatrout" 4356 18 2.89037175789616 8.37930948405285
"3114" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Cyprinella" "analostana" "Satinfin shiner" NA 4 1.38629436111989 NA
"3115" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Cyprinella" "galactura" "Whitetail shiner" NA 4 1.38629436111989 NA
"3116" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Cyprinella" "lutrensis" "Red shiner" NA 2 0.693147180559945 NA
"3117" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Cyprinella" "spiloptera" "Spotfin shiner" NA 5 1.6094379124341 NA
"3118" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Cyprinella" "whipplei" "Steelcolor shiner" NA 3 1.09861228866811 NA
"3119" "Chordata" "Teleostei" "Cyprinodontiformes" "Cyprinodontidae" "Cyprinodon" "macularius" "Desert pupfish" NA 2 0.693147180559945 NA
"3120" "Chordata" "Teleostei" "Cyprinodontiformes" "Cyprinodontidae" "Cyprinodon" "radiosus" "Owens pupfish" NA 2 0.693147180559945 NA
"3121" "Chordata" "Teleostei" "Cyprinodontiformes" "Cyprinodontidae" "Cyprinodon" "tularosa" "White sands pupfish" NA 5 1.6094379124341 NA
"3122" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Cyprinus" "carpio" "Common carp" 10600 47 3.85014760171006 9.26860928010016
"3123" "Chordata" "Teleostei" "Esociformes" "Umbridae" "Dallia" "pectoralis" "Alaska blackfish" 201.3 8 2.07944154167984 5.30479633264575
"3124" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Danio" "rerio" "Zebra danio or zebrafish" 5 5.5 1.70474809223843 1.6094379124341
"3125" "Chordata" "Teleostei" "Cypriniformes" "Catostomidae" "Deltistes" "luxatus" "Lost river sucker" NA 18 2.89037175789616 NA
"3126" "Chordata" "Teleostei" "Perciformes" "Moronidae" "Dicentrarchus" "labrax" "European seabass" 6600 15 2.70805020110221 8.79482492801452
"3127" "Chordata" "Teleostei" "Perciformes" "Sparidae" "Diplodus" "annularis" "Annular seabream" 100 7 1.94591014905531 4.60517018598809
"3128" "Chordata" "Teleostei" "Perciformes" "Sparidae" "Diplodus" "sargus" "White seabream" 1000 21 3.04452243772342 6.90775527898214
"3129" "Chordata" "Teleostei" "Perciformes" "Nototheniidae" "Dissostichus" "mawsoni" "Antarctic toothfish" 44000 31 3.43398720448515 10.6919449129004
"3130" "Chordata" "Teleostei" "Characiformes" "Citharinidae" "Distichodus" "niloticus" "Nile distichodus" 3410 7.5 2.01490302054226 8.13446757027756
"3131" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Dorosoma" "cepedianum" "American gizzard shad" 1089 6 1.79175946922805 6.99301512293296
"3132" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Dorosoma" "petenense" "Threadfin shad" NA 4 1.38629436111989 NA
"3133" "Chordata" "Teleostei" "Perciformes" "Elassomatidae" "Elassoma" "zonatum" "Banded pygmy sunfish" NA 3 1.09861228866811 NA
"3134" "Chordata" "Teleostei" "Myctophiformes" "Myctophidae" "Electrona" "risso" "Chubby flashlightfish" NA 1 0 NA
"3135" "Chordata" "Teleostei" "Gymnotiformes" "Electrophoridae" "Electrophorus" "electricus" "Electric eel" NA 12.6 2.53369681395743 NA
"3136" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Eleginus" "gracilis" "Saffron cod" 605 12 2.484906649788 6.40522845803084
"3137" "Chordata" "Teleostei" "Perciformes" "Embiotocidae" "Embiotoca" "jacksoni" "Black perch" 385 10 2.30258509299405 5.95324333428778
"3138" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Enchelyopus" "cimbrius" "Fourbeard rockling" NA 9 2.19722457733622 NA
"3139" "Chordata" "Teleostei" "Clupeiformes" "Engraulidae" "Engraulis" "australis" "Australian anchovy" NA 6 1.79175946922805 NA
"3140" "Chordata" "Teleostei" "Clupeiformes" "Engraulidae" "Engraulis" "encrasicolus" "European anchovy" NA 3 1.09861228866811 NA
"3141" "Chordata" "Teleostei" "Clupeiformes" "Engraulidae" "Engraulis" "japonicus" "Japanese anchovy" NA 3 1.09861228866811 NA
"3142" "Chordata" "Teleostei" "Clupeiformes" "Engraulidae" "Engraulis" "mordax" "Californian anchoveta" 17.44 7 1.94591014905531 2.85876641848083
"3143" "Chordata" "Teleostei" "Clupeiformes" "Engraulidae" "Engraulis" "ringens" "Peruvian anchoveta" 57.9 3 1.09861228866811 4.05871738457895
"3144" "Chordata" "Teleostei" "Pleuronectiformes" "Pleuronectidae" "Eopsetta" "jordani" "Petrale sole" 1980 25 3.2188758248682 7.59085212368858
"3145" "Chordata" "Teleostei" "Perciformes" "Epigonidae" "Epigonus" "telescopus" "Telescope cardinal" NA 104 4.64439089914137 NA
"3146" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "areolatus" "Areolate grouper" 770 15 2.70805020110221 6.64639051484773
"3147" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "chlorostigma" "Brownspotted grouper" 3850 29 3.36729582998647 8.25582842728183
"3148" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "coioides" "Orange-spotted grouper" 8250 22 3.09104245335832 9.01796847932873
"3149" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "drummondhayi" "Speckled hind" 16500 25 3.2188758248682 9.71111565988867
"3150" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "flavolimbatus" "Yellowedge grouper" 10230 32 3.46573590279973 9.23307985894567
"3151" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "marginatus" "Dusky grouper" 33000 50 3.91202300542815 10.4042628404486
"3152" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "niveatus" "Snowy grouper" 16500 27 3.29583686600433 9.71111565988867
"3153" "Chordata" "Teleostei" "Perciformes" "Serranidae" "Epinephelus" "striatus" "Nassau grouper" 13750 16 2.77258872223978 9.52879410309472
"3154" "Chordata" "Teleostei" "Cypriniformes" "Catostomidae" "Erimyzon" "oblongus" "Creek chubsucker" NA 6 1.79175946922805 NA
"3155" "Chordata" "Teleostei" "Esociformes" "Esocidae" "Esox" "lucius" "Northern pike" 15620 30 3.40119738166216 9.65630742339368
"3156" "Chordata" "Teleostei" "Esociformes" "Esocidae" "Esox" "masquinongy" "Muskellunge" 17490 30 3.40119738166216 9.76938456801265
"3157" "Chordata" "Teleostei" "Esociformes" "Esocidae" "Esox" "niger" "Chain pickerel" 2337.5 9 2.19722457733622 7.75683726116284
"3158" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "acuticeps" "Sharphead darter" NA 3 1.09861228866811 NA
"3159" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "asprigene" "Mud darter" NA 3 1.09861228866811 NA
"3160" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "barbouri" "Teardrop darter" NA 2 0.693147180559945 NA
"3161" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "blennioides" "Greenside darter" NA 5 1.6094379124341 NA
"3162" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "blennius" "Blenny darter" NA 3 1.09861228866811 NA
"3163" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "caeruleum" "Rainbow darter" NA 3 1.09861228866811 NA
"3164" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "collettei" "Creole darter" NA 3 1.09861228866811 NA
"3165" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "coosae" "Coosa darter" NA 3 1.09861228866811 NA
"3166" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "cragini" "Arkansas darter" NA 3 1.09861228866811 NA
"3167" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "ditrema" "Coldwater darter" NA 2 0.693147180559945 NA
"3168" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "exile" "Iowa darter" NA 3 1.09861228866811 NA
"3169" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "flabellare" "Fantail darter" NA 4 1.38629436111989 NA
"3170" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "fusiforme" "Swamp darter" NA 2 0.693147180559945 NA
"3171" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "gracile" "Slough darter" NA 4 1.38629436111989 NA
"3172" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "juliae" "Yoke darter" NA 3 1.09861228866811 NA
"3173" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "kennicotti" "Stripetail darter" NA 3 1.09861228866811 NA
"3174" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "longimanum" "Longfin darter" NA 3 1.09861228866811 NA
"3175" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "microperca" "Least darter" NA 2 0.693147180559945 NA
"3176" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "moorei" "Yellowcheek darter" NA 4 1.38629436111989 NA
"3177" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "nianguae" "Niangua darter" NA 4 1.38629436111989 NA
"3178" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "nigrum" "Johnny darter" NA 4 1.38629436111989 NA
"3179" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "okaloosae" "Okaloosa darter" NA 8 2.07944154167984 NA
"3180" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "olivaceum" "Dirty darter" NA 2 0.693147180559945 NA
"3181" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "olmstedi" "Tessellated darter" NA 4 1.38629436111989 NA
"3182" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "pallididorsum" "Paleback darter" NA 2 0.693147180559945 NA
"3183" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "proeliare" "Cypress darter" NA 2 0.693147180559945 NA
"3184" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "punctulatum" "Stippled darter" NA 4 1.38629436111989 NA
"3185" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "radiosum" "Orangebelly darter" NA 4 1.38629436111989 NA
"3186" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "rubrum" "Bayou darter" NA 3 1.09861228866811 NA
"3187" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "rufilineatum" "Redline darter" NA 4 1.38629436111989 NA
"3188" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "smithi" "Slabrock darter" NA 2 0.693147180559945 NA
"3189" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "squamiceps" "Spottail darter" NA 3 1.09861228866811 NA
"3190" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "striatulum" "Striated darter" NA 2 0.693147180559945 NA
"3191" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "variatum" "Variegate darter" NA 4 1.38629436111989 NA
"3192" "Chordata" "Teleostei" "Perciformes" "Percidae" "Etheostoma" "zonale" "Banded darter" NA 4 1.38629436111989 NA
"3193" "Chordata" "Teleostei" "Pleuronectiformes" "Paralichthyidae" "Etropus" "crossotus" "Fringed flounder" 40.6 2 0.693147180559945 3.70376806660769
"3194" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Eucyclogobius" "newberryi" "Tidewater goby" NA 1 0 NA
"3195" "Chordata" "Teleostei" "Perciformes" "Scombridae" "Euthynnus" "affinis" "Little tunny" 7700 10 2.30258509299405 8.94897560784178
"3196" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Eviota" "sigillata" "Pygmy goby" NA 0.16 -1.83258146374831 NA
"3197" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Exoglossum" "laurae" "Tonguetied minnow" NA 4 1.38629436111989 NA
"3198" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Exoglossum" "maxillingua" "Cutlip minnow" NA 2 0.693147180559945 NA
"3199" "Chordata" "Teleostei" "Percopsiformes" "Amblyopsidae" "Forbesichthys" "agassizii" "Spring cavefish" NA 3 1.09861228866811 NA
"3200" "Chordata" "Teleostei" "Perciformes" "Chaetodontidae" "Forcipiger" "flavissimus" "Longnose butterflyfish" NA 18 2.89037175789616 NA
"3201" "Chordata" "Teleostei" "Perciformes" "Tripterygiidae" "Forsterygion" "lapillum" "Common triplefin" NA 3 1.09861228866811 NA
"3202" "Chordata" "Teleostei" "Perciformes" "Tripterygiidae" "Forsterygion" "varium" "Striped triplefin" NA 4 1.38629436111989 NA
"3203" "Chordata" "Teleostei" "Cyprinodontiformes" "Fundulidae" "Fundulus" "catenatus" "Northern studfish" NA 5 1.6094379124341 NA
"3204" "Chordata" "Teleostei" "Cyprinodontiformes" "Fundulidae" "Fundulus" "parvipinnis" "California killifish" NA 3 1.09861228866811 NA
"3205" "Chordata" "Teleostei" "Cyprinodontiformes" "Fundulidae" "Fundulus" "seminolis" "Seminole killifish" NA 2 0.693147180559945 NA
"3206" "Chordata" "Teleostei" "Cyprinodontiformes" "Fundulidae" "Fundulus" "zebrinus" "Plains killifish" NA 3 1.09861228866811 NA
"3207" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Gadiculus" "argenteus" "Silvery pout" NA 3 1.09861228866811 NA
"3208" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Gadus" "chalcogrammus" "Alaska pollock" 770 15 2.70805020110221 6.64639051484773
"3209" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Gadus" "macrocephalus" "Pacific cod" 12485 18 2.89037175789616 9.43228320271387
"3210" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Gadus" "morhua" "Atlantic cod" 52800 25 3.2188758248682 10.8742664696944
"3211" "Chordata" "Teleostei" "Gadiformes" "Gadidae" "Gadus" "ogac" "Greenland cod" NA 12 2.484906649788 NA
"3212" "Chordata" "Teleostei" "Osmeriformes" "Galaxiidae" "Galaxiella" "nigrostriata" "Black-stripe minnow" NA 1 0 NA
"3213" "Chordata" "Teleostei" "Cyprinodontiformes" "Poeciliidae" "Gambusia" "affinis" "Mosquitofish" NA 3 1.09861228866811 NA
"3214" "Chordata" "Teleostei" "Gasterosteiformes" "Gasterosteidae" "Gasterosteus" "aculeatus" "Alaskan stickleback" NA 8 2.07944154167984 NA
"3215" "Chordata" "Teleostei" "Perciformes" "Gobiesocidae" "Gastrocyathus" "gracilis" "New Zealand slender clingfish" NA 4 1.38629436111989 NA
"3216" "Chordata" "Teleostei" "Perciformes" "Gobiesocidae" "Gastroscyphus" "hectoris" "Hector's clingfish" NA 4 1.38629436111989 NA
"3217" "Chordata" "Teleostei" "Siluriformes" "Ariidae" "Genidens" "barbus" "White sea catfish" NA 36 3.58351893845611 NA
"3218" "Chordata" "Teleostei" "Perciformes" "Sciaenidae" "Genyonemus" "lineatus" "White croaker" NA 15 2.70805020110221 NA
"3219" "Chordata" "Teleostei" "Ophidiiformes" "Ophidiidae" "Genypterus" "blacodes" "Australian rockling" 13750 30 3.40119738166216 9.52879410309472
"3220" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Gila" "orcuttii" "Arroyo chub" NA 4 1.38629436111989 NA
"3221" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Gila" "robusta" "Roundtail chub" NA 8 2.07944154167984 NA
"3222" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Gilchristella" "aestuaria" "Gilchrist's round herring" NA 6 1.79175946922805 NA
"3223" "Chordata" "Teleostei" "Pleuronectiformes" "Pleuronectidae" "Glyptocephalus" "cynoglossus" "Witch flounder" 1375 25 3.2188758248682 7.22620901010067
"3224" "Chordata" "Teleostei" "Pleuronectiformes" "Pleuronectidae" "Glyptocephalus" "zachirus" "Rex sole" 825 24 3.17805383034795 6.71538338633468
"3225" "Chordata" "Teleostei" "Cypriniformes" "Cyprinidae" "Gobio" "gobio" "Gudgeon" NA 8 2.07944154167984 NA
"3226" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Gobiosoma" "robustum" "Code goby" NA 1 0 NA
"3227" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Gobius" "niger" "Black goby" 48.85 5 1.6094379124341 3.88875437848879
"3228" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Gobius" "paganellus" "Rock goby" NA 10 2.30258509299405 NA
"3229" "Chordata" "Teleostei" "Perciformes" "Gobiidae" "Gobiusculus" "flavescens" "Twospotted goby" NA 2 0.693147180559945 NA
"3230" "Chordata" "Teleostei" "Scorpaeniformes" "Scorpaenidae" "Gymnapistes" "marmoratus" "Devilfish" NA 14 2.63905732961526 NA
"3231" "Chordata" "Teleostei" "Perciformes" "Haemulidae" "Haemulon" "sciurus" "Bluestriped grunt" 412.5 12 2.484906649788 6.02223620577474
"3232" "Chordata" "Teleostei" "Perciformes" "Gobiesocidae" "Haplocylix" "littoreus" "Giant clingfish" NA 6 1.79175946922805 NA
"3233" "Chordata" "Teleostei" "Clupeiformes" "Clupeidae" "Harengula" "jaguana" "Scaled herring" NA 3 1.09861228866811 NA
"3234" "Chordata" "Teleostei" "Perciformes" "Harpagiferidae" "Harpagifer" "antarcticus" "Antarctic spiny plunderfish" NA 9 2.19722457733622 NA
"3235" "Chordata" "Teleostei" "Scorpaeniformes" "Scorpaenidae" "Helicolenus" "percoides" "Sea perch" 770 42 3.73766961828337 6.64639051484773
"3236" "Chordata" "Teleostei" "Characiformes" "Hepsetidae" "Hepsetus" "odoe" "Pike characid" 2200 5 1.6094379124341 7.69621263934641
"3237" "Chordata" "Teleostei" "Perciformes" "Cichlidae" "Herichthys" "cyanoguttatum" "Rio Grande cichlid" NA 5 1.6094379124341 NA
"3238" "Chordata" "Teleostei" "Siluriformes" "Heteropneustidae" "Heteropneustes" "fossilis" "Stinging catfish" 400 17.5 2.86220088092947 5.99146454710798
"3239" "Chordata" "Teleostei" "Scorpaeniformes" "Hexagrammidae" "Hexagrammos" "decagrammus" "Kelp greenling" 1155 12 2.484906649788 7.05185562295589
"3240" "Chordata" "Teleostei" "Osteoglossiformes" "Hiodontidae" "Hiodon" "alosoides" "Goldeye" 946 14 2.63905732961526 6.85224256905188
